avg_perplexity :  893.572030845363
['the project gutenberg ebook pride and prejudice by jane austen edited by r', 2.6587602288109755]
[' addressform caroline decidedly says demonpronoun indefpronoun of articlehere party will return into hertfordshire demonpronoun winter', 3.4594472482218888]
[' personpronoun will read personpronoun to personpronoun when my brother left us yesterday personpronoun imagined demonpronoun articlehere business interpronoun took thirdpronoun to london might be concluded in three or four days but as personpronoun are certain personpronoun cannot be so and at articlehere same time convinced demonpronoun when charles gets to town personpronoun will be in no hurry to leave personpronoun again personpronoun have determined on following thirdpronoun thither demonpronoun personpronoun may not be obliged to spend possespronoun vacant hours in articlehere comfortless hotel', 1.5537650919445927]
[' personpronoun is evident by demonpronoun added jane demonpronoun personpronoun comes back no more demonpronoun winter', 2.378945720466385]
[' why will personpronoun think so', 10.203322194650232]
[' personpronoun is possespronoun own master', 10.203322194650232]
[' personpronoun will read personpronoun articlehere passage interpronoun particularly hurts me', 3.194263951937947]
[' personpronoun will have no reserves from you', 9.487567260320453]
[' addressform darcy is impatient to see possespronoun sister and to confess articlehere truth personpronoun are scarcely less eager to meet thirdpronoun again', 1.9787973948736541]
[' personpronoun do not know whether personpronoun ever before mentioned to personpronoun my feelings on demonpronoun subject but personpronoun will not leave articlehere country without confiding thirdpronoun and personpronoun trust personpronoun will not esteem thirdpronoun unreasonable', 2.103591013850469]
[' my brother admires thirdpronoun greatly already personpronoun will have frequent opportunity now of seeing thirdpronoun on articlehere most intimate footing thirdpronoun relations indefpronoun wish articlehere connection as much as possespronoun own and articlehere sister s partiality is not misleading me personpronoun think when personpronoun call charles most capable of engaging indefpronoun woman s heart', 1.5769825733408216]
[' with indefpronoun demonpronoun circumstances to favour articlehere attachment and indefpronoun to prevent personpronoun am personpronoun wrong my dearest jane in indulging articlehere hope of articlehere event interpronoun will secure articlehere happiness of so many', 1.8989672586066573]
[' interpronoun think personpronoun of demonpronoun sentence my dear lizzy', 3.6342265802292553]
[' said jane as personpronoun finished it', 11.414485303073826]
[' does personpronoun not expressly declare demonpronoun caroline indefpronoun expects nor wishes me to be thirdpronoun sister demonpronoun personpronoun is perfectly convinced of thirdpronoun brother s indifference and demonpronoun if personpronoun suspects articlehere nature of my feelings for thirdpronoun personpronoun means most kindly', 1.9084049525704987]
[' can there be indefpronoun indefpronoun opinion on articlehere subject', 3.9251818113178882]
[' will personpronoun hear it', 23.99978298316761]
[' most willingly', 332.54774093353876]
[' miss bingley sees demonpronoun thirdpronoun brother is in love with personpronoun and wants thirdpronoun to marry miss darcy', 2.877101001692245]
[' personpronoun follows thirdpronoun to town in articlehere hope of keeping thirdpronoun there and tries to persuade personpronoun demonpronoun personpronoun does not care about you', 2.3618250417133706]
[' jane shook thirdpronoun head', 18.235891558504584]
[' could personpronoun have seen half as much love in addressform darcy for reflexpronoun personpronoun would have ordered thirdpronoun wedding clothes', 2.5342916225595524]
[' but my dearest jane personpronoun cannot seriously imagine demonpronoun because miss bingley tells personpronoun thirdpronoun brother greatly admires miss darcy personpronoun is in articlehere smallest degree less sensible of your merit than when personpronoun took leave of personpronoun on tuesday or demonpronoun personpronoun will be in thirdpronoun power to persuade thirdpronoun demonpronoun instead of being in love with personpronoun personpronoun is very much in love with thirdpronoun friend', 1.7522121705864544]
[' if personpronoun thought alike of miss bingley replied jane your representation of indefpronoun demonpronoun might make me quite easy', 2.3266774095132337]
[' but personpronoun know articlehere foundation is unjust', 5.801415887155723]
[' caroline is incapable of wilfully deceiving indefpronoun indefpronoun and indefpronoun demonpronoun personpronoun can hope in demonpronoun case is demonpronoun personpronoun is deceived herself', 2.8936939049983694]
[' but my dear sister can personpronoun be happy even supposing articlehere best in accepting articlehere man interpronoun sisters and friends are indefpronoun wishing thirdpronoun to marry elsewhere', 2.0079009623139092]
[' personpronoun must decide for reflexpronoun said elizabeth and if upon mature deliberation personpronoun find demonpronoun articlehere misery of disobliging possespronoun two sisters is more than equivalent to articlehere happiness of being possespronoun wife personpronoun advise personpronoun by indefpronoun means to refuse him', 1.5803985833212395]
[' but if personpronoun returns no more demonpronoun winter my choice will never be required', 2.6052361129101627]
[' articlehere idea of possespronoun returning no more elizabeth treated with articlehere utmost contempt', 2.876138202005977]
[' personpronoun represented to thirdpronoun sister as forcibly as possible interpronoun personpronoun felt on articlehere subject and had soon articlehere pleasure of seeing possespronoun happy effect', 2.663676844488872]
[' personpronoun agreed demonpronoun addressform bennet should only hear of articlehere departure of articlehere family without being alarmed on articlehere score of articlehere gentleman s conduct but even demonpronoun partial communication gave thirdpronoun articlehere great deal of concern and personpronoun bewailed personpronoun as exceedingly unlucky demonpronoun articlehere ladies should happen to go away just as personpronoun were indefpronoun getting so intimate together', 1.6588706494296137]
[' chapter xxii', 332.54774093353876]
[' articlehere bennets were engaged to dine with articlehere lucases and again during articlehere chief of articlehere day was miss lucas so kind as to listen to addressform collins', 2.0839885544264387]
[' personpronoun keeps thirdpronoun in good humour said personpronoun and personpronoun am more obliged to personpronoun than personpronoun can express', 2.8413754474228123]
[' charlotte assured thirdpronoun friend of thirdpronoun satisfaction in being useful and demonpronoun personpronoun amply repaid thirdpronoun for articlehere little sacrifice of thirdpronoun time', 2.0205860863097684]
[' such was miss lucas s scheme and appearances were so favourable demonpronoun when personpronoun parted at night personpronoun would have felt almost sure of success if personpronoun had not been to leave hertfordshire so very soon', 2.056811642839509]
[' but here personpronoun did injustice to articlehere fire and independence of possespronoun character for personpronoun led thirdpronoun to escape out of longbourn house articlehere next morning with admirable slyness and hasten to lucas lodge to throw reflexpronoun at thirdpronoun feet', 1.5717449557986394]
[' personpronoun was anxious to avoid articlehere notice of possespronoun cousins from articlehere conviction demonpronoun if personpronoun saw thirdpronoun depart personpronoun could not fail to conjecture possespronoun design and personpronoun was not willing to have articlehere attempt known till possespronoun success could be known likewise for though feeling almost secure and with reason for charlotte had been tolerably encouraging personpronoun was comparatively diffident since articlehere adventure of wednesday', 1.6463630835165521]
[' miss lucas perceived thirdpronoun from articlehere upper window as personpronoun walked towards articlehere house and instantly set out to meet thirdpronoun accidentally in articlehere lane', 2.482236120916237]
[' in as short articlehere time as addressform collins s long speeches would allow every thing was settled between thirdpronoun to articlehere satisfaction of indefpronoun and as personpronoun entered articlehere house personpronoun earnestly entreated thirdpronoun to name articlehere day demonpronoun was to make thirdpronoun articlehere happiest of men and though such articlehere solicitation must be waved for articlehere present articlehere lady felt no inclination to trifle with possespronoun happiness', 1.7761077461998689]
[' articlehere stupidity with interpronoun personpronoun was favoured by nature must guard possespronoun courtship from indefpronoun charm demonpronoun could make articlehere woman wish for possespronoun continuance and miss lucas interpronoun accepted thirdpronoun solely from articlehere pure and disinterested desire of articlehere establishment cared not how soon demonpronoun establishment were gained', 1.4964279048233333]
[' sir william and lady lucas were speedily applied to for their consent and personpronoun was bestowed with articlehere most joyful alacrity', 2.3809522410305446]
[' addressform collins s present circumstances made personpronoun articlehere most eligible match for their daughter to interpronoun personpronoun could give little fortune and possespronoun prospects of future wealth were exceedingly fair', 1.9636460170966719]
[' lady lucas began directly to calculate with more interest than articlehere matter had ever excited before how indefpronoun years longer addressform collins should be in possession of articlehere longbourn estate personpronoun would be highly expedient demonpronoun indefpronoun personpronoun and possespronoun wife should make their appearance at st', 1.5773362252107999]
[' articlehere whole family in short were properly overjoyed on articlehere occasion', 2.874212735830507]
[' articlehere younger girls formed hopes of coming out articlehere year or two sooner than personpronoun might otherwise have done and articlehere boys were relieved from their apprehension of charlotte s dying articlehere old maid', 1.4657233275111343]
[' charlotte reflexpronoun was tolerably composed', 10.203322194650232]
[' personpronoun had gained thirdpronoun point and had time to consider of it', 4.2518633020612056]
[' thirdpronoun reflections were in general satisfactory', 7.776598309362857]
[' addressform collins to be sure was indefpronoun sensible nor agreeable possespronoun society was irksome and possespronoun attachment to thirdpronoun must be imaginary', 2.1075005332171965]
[' without thinking highly indefpronoun of men or of matrimony marriage had always been thirdpronoun object personpronoun was articlehere only honourable provision for well educated young women of small fortune and however uncertain of giving happiness must be their pleasantest preservative from want', 1.5263901964406121]
[' demonpronoun preservative personpronoun had now obtained and at articlehere age of twenty seven without having ever been handsome personpronoun felt indefpronoun articlehere good luck of it', 2.169830587730157]
[' articlehere least agreeable circumstance in articlehere business was articlehere surprise personpronoun must occasion to elizabeth bennet interpronoun friendship personpronoun valued beyond demonpronoun of indefpronoun indefpronoun person', 1.8630734231689148]
[' elizabeth would wonder and probably would blame thirdpronoun and though thirdpronoun resolution was not to be shaken thirdpronoun feelings must be hurt by such disapprobation', 1.9100255180067247]
[' collins when personpronoun returned to longbourn to dinner to drop no hint of interpronoun had passed before indefpronoun of articlehere family', 2.707845256253782]
[' articlehere promise of secrecy was of course very dutifully given but personpronoun could not be kept without difficulty for articlehere curiosity excited by possespronoun long absence burst forth in such very direct questions on possespronoun return as required indefpronoun ingenuity to evade and personpronoun was at articlehere same time exercising great self denial for personpronoun was longing to publish possespronoun prosperous love', 1.5886163057069642]
[' as personpronoun was to begin possespronoun journey too early on articlehere morrow to see indefpronoun of articlehere family articlehere ceremony of leave taking was performed when articlehere ladies moved for articlehere night and addressform bennet with great politeness and cordiality said how happy personpronoun should be to see thirdpronoun at longbourn again whenever possespronoun indefpronoun engagements might allow thirdpronoun to visit them', 1.8423316523324338]
[' my dear madam personpronoun replied demonpronoun invitation is particularly gratifying because personpronoun is interpronoun personpronoun have been hoping to receive and personpronoun may be very certain demonpronoun personpronoun shall avail reflexpronoun of personpronoun as soon as possible', 2.424921001230667]
[' personpronoun were indefpronoun astonished and addressform bennet interpronoun could by no means wish for so speedy articlehere return immediately said but is there not danger of lady catherine s disapprobation here my good sir', 1.882977953891604]
[' personpronoun had better neglect your relations than run articlehere risk of offending your patroness', 2.2922651799548683]
[' my dear sir replied addressform collins personpronoun am particularly obliged to personpronoun for demonpronoun friendly caution and personpronoun may depend upon my not taking so material articlehere step without thirdpronoun ladyship s concurrence', 1.9768769219877216]
[' personpronoun cannot be too much on your guard', 5.07833094274115]
[' risk indefpronoun thing rather than thirdpronoun displeasure and if personpronoun find personpronoun likely to be raised by your coming to us again interpronoun personpronoun should think exceedingly probable stay quietly at home and be satisfied demonpronoun personpronoun shall take no offence', 1.9880471904027095]
[' believe me my dear sir my gratitude is warmly excited by such affectionate attention and depend upon personpronoun personpronoun will speedily receive from me articlehere letter of thanks for demonpronoun as well as for every indefpronoun mark of your regard during my stay in hertfordshire', 1.6343067211730598]
[' as for my fair cousins though my absence may not be long enough to render personpronoun necessary personpronoun shall now take articlehere liberty of wishing thirdpronoun health and happiness not excepting my cousin elizabeth', 1.8272388011000265]
[' with proper civilities articlehere ladies then withdrew indefpronoun of thirdpronoun equally surprised to find demonpronoun personpronoun meditated articlehere quick return', 2.291413802646507]
[' addressform bennet wished to understand by personpronoun demonpronoun personpronoun thought of paying possespronoun addresses to indefpronoun of thirdpronoun younger girls and mary might have been prevailed on to accept him', 2.678665441744197]
[' personpronoun rated possespronoun abilities much higher than indefpronoun of articlehere others there was articlehere solidity in possespronoun reflections interpronoun often struck thirdpronoun and though by no means so clever as reflexpronoun personpronoun thought demonpronoun if encouraged to read and improve reflexpronoun by such articlehere example as thirdpronoun s personpronoun might become articlehere very agreeable companion', 1.6268201199134846]
[' but on articlehere following morning every hope of demonpronoun kind was done away', 3.2187935006987636]
[' articlehere possibility of addressform collins s fancying reflexpronoun in love with thirdpronoun friend had once occurred to elizabeth within articlehere last day or two but demonpronoun charlotte could encourage thirdpronoun seemed almost as far from possibility as demonpronoun personpronoun could encourage thirdpronoun reflexpronoun and thirdpronoun astonishment was consequently so great as to overcome at first articlehere bounds of decorum and personpronoun could not help crying out engaged to addressform collins', 1.6599937808305967]
[' but elizabeth had now recollected reflexpronoun and making articlehere strong effort for personpronoun was able to assure thirdpronoun with tolerable firmness demonpronoun articlehere prospect of their relationship was highly grateful to thirdpronoun and demonpronoun personpronoun wished thirdpronoun indefpronoun imaginable happiness', 2.0350149568430007]
[' but when personpronoun have had time to think personpronoun indefpronoun over personpronoun hope personpronoun will be satisfied with interpronoun personpronoun have done', 4.041903196871085]
[' personpronoun am not romantic personpronoun know', 6.9281614653037]
[' personpronoun never was', 47.9994212893191]
[' personpronoun ask only articlehere comfortable home and considering addressform elizabeth quietly answered undoubtedly and after articlehere awkward pause personpronoun returned to articlehere rest of articlehere family', 2.026199916076514]
[' charlotte did not stay much longer and elizabeth was then left to reflect on interpronoun personpronoun had heard', 2.802608339203277]
[' articlehere strangeness of addressform personpronoun had always felt demonpronoun charlotte s opinion of matrimony was not exactly like thirdpronoun own but personpronoun could not have supposed personpronoun possible demonpronoun when called into action personpronoun would have sacrificed every better feeling to worldly advantage', 1.846730664228828]
[' and to articlehere pang of articlehere friend disgracing reflexpronoun and sunk in thirdpronoun esteem was added articlehere distressing conviction demonpronoun personpronoun was impossible for demonpronoun friend to be tolerably happy in articlehere lot personpronoun had chosen', 1.6678818859064004]
[' chapter xxiii', 332.54774093353876]
[' sir william how can personpronoun tell such articlehere story', 4.578838568518298]
[' do not personpronoun know demonpronoun addressform collins wants to marry lizzy', 3.653527387390583]
[' elizabeth feeling personpronoun incumbent on thirdpronoun to relieve thirdpronoun from so unpleasant articlehere situation now put reflexpronoun forward to confirm possespronoun account by mentioning thirdpronoun prior knowledge of personpronoun from charlotte reflexpronoun and endeavoured to put articlehere stop to articlehere exclamations of thirdpronoun mother and sisters by articlehere earnestness of thirdpronoun congratulations to sir william in interpronoun personpronoun was readily joined by jane and by making articlehere variety of remarks on articlehere happiness demonpronoun might be expected from articlehere match articlehere excellent character of addressform collins and articlehere convenient distance of hunsford from london', 1.3588807556599423]
[' addressform bennet was in fact too much overpowered to say articlehere great deal while sir william remained but no sooner had personpronoun left thirdpronoun than thirdpronoun feelings found articlehere rapid vent', 1.8988815699199142]
[' two inferences however were plainly deduced from articlehere whole indefpronoun demonpronoun elizabeth was articlehere real cause of indefpronoun articlehere mischief and articlehere indefpronoun demonpronoun personpronoun reflexpronoun had been barbarously used by thirdpronoun indefpronoun and on demonpronoun two points personpronoun principally dwelt during articlehere rest of articlehere day', 1.6921060851400929]
[' addressform bennet s emotions were much more tranquil on articlehere occasion and such as personpronoun did experience personpronoun pronounced to be of articlehere most agreeable sort for personpronoun gratified thirdpronoun personpronoun said to discover demonpronoun charlotte lucas interpronoun personpronoun had been used to think tolerably sensible was as foolish as possespronoun wife and more foolish than possespronoun daughter', 1.8378267352147506]
[' jane confessed reflexpronoun articlehere little surprised at articlehere match but personpronoun said less of thirdpronoun astonishment than of thirdpronoun earnest desire for their happiness nor could elizabeth persuade thirdpronoun to consider personpronoun as improbable', 1.5823301770010756]
[' kitty and lydia were far from envying miss lucas for addressform collins was only articlehere clergyman and personpronoun affected thirdpronoun in no indefpronoun way than as articlehere piece of news to spread at meryton', 1.757567593106962]
[' lady lucas could not be insensible of triumph on being able to retort on addressform bennet articlehere comfort of having articlehere daughter well married and personpronoun called at longbourn rather oftener than usual to say how happy personpronoun was though addressform bennet s sour looks and ill natured remarks might have been enough to drive happiness away', 1.63167382958795]
[' between elizabeth and charlotte there was articlehere restraint interpronoun kept thirdpronoun mutually silent on articlehere subject and elizabeth felt persuaded demonpronoun no real confidence could ever subsist between thirdpronoun again', 1.8588216635942225]
[' thirdpronoun disappointment in charlotte made thirdpronoun turn with fonder regard to thirdpronoun sister of interpronoun rectitude and delicacy personpronoun was sure thirdpronoun opinion could never be shaken and for interpronoun happiness personpronoun grew daily more anxious as bingley had now been gone articlehere week and indefpronoun was heard of possespronoun return', 1.4771999294282714]
[' articlehere promised letter of thanks from addressform collins arrived on tuesday addressed to their father and written with indefpronoun articlehere solemnity of gratitude interpronoun articlehere twelvemonth s abode in articlehere family might have prompted', 1.6897700338552115]
[' after discharging possespronoun conscience on demonpronoun head personpronoun proceeded to inform thirdpronoun with indefpronoun rapturous expressions of possespronoun happiness in having obtained articlehere affection of their amiable neighbour miss lucas and then explained demonpronoun personpronoun was merely with articlehere view of enjoying thirdpronoun society demonpronoun personpronoun had been so ready to close with their kind wish of seeing thirdpronoun again at longbourn whither personpronoun hoped to be able to return on monday fortnight for lady catherine personpronoun added so heartily approved possespronoun marriage demonpronoun personpronoun wished personpronoun to take place as soon as possible interpronoun personpronoun trusted would be articlehere unanswerable argument with possespronoun amiable charlotte to name articlehere early day for making thirdpronoun articlehere happiest of men', 1.4996780661711204]
[' addressform collins s return into hertfordshire was no longer articlehere matter of pleasure to addressform bennet', 2.6321420756720273]
[' on articlehere contrary personpronoun was as much disposed to complain of personpronoun as thirdpronoun husband', 2.957965835083634]
[' personpronoun was very strange demonpronoun personpronoun should come to longbourn instead of to lucas lodge personpronoun was also very inconvenient and exceedingly troublesome', 2.1027086323333504]
[' day after day passed away without bringing indefpronoun indefpronoun tidings of thirdpronoun than articlehere report interpronoun shortly prevailed in meryton of possespronoun coming no more to netherfield articlehere whole winter articlehere report interpronoun highly incensed addressform bennet and interpronoun personpronoun never failed to contradict as articlehere most scandalous falsehood', 1.6109145852226459]
[' unwilling as personpronoun was to admit articlehere idea so destructive of jane s happiness and so dishonourable to articlehere stability of thirdpronoun lover personpronoun could not prevent possespronoun frequently recurring', 2.2180236758605747]
[' articlehere united efforts of possespronoun two unfeeling sisters and of possespronoun overpowering friend assisted by articlehere attractions of miss darcy and articlehere amusements of london might be too much personpronoun feared for articlehere strength of possespronoun attachment', 1.6660099121489103]
[' personpronoun needed indefpronoun jane s steady mildness to bear demonpronoun attacks with tolerable tranquillity', 2.2922651799548683]
[' addressform personpronoun was too happy however to need much attention and luckily for articlehere others articlehere business of love making relieved thirdpronoun from articlehere great deal of possespronoun company', 1.9449217340184952]
[' articlehere chief of every day was spent by thirdpronoun at lucas lodge and personpronoun sometimes returned to longbourn only in time to make articlehere apology for possespronoun absence before articlehere family went to bed', 1.7108341803962672]
[' addressform articlehere very mention of indefpronoun thing concerning articlehere match threw thirdpronoun into articlehere agony of ill humour and wherever personpronoun went personpronoun was sure of hearing personpronoun talked of', 1.8540592132411464]
[' articlehere sight of miss lucas was odious to her', 5.132311124449445]
[' whenever charlotte came to see thirdpronoun personpronoun concluded thirdpronoun to be anticipating articlehere hour of possession and whenever personpronoun spoke in articlehere low voice to addressform collins was convinced demonpronoun personpronoun were talking of articlehere longbourn estate and resolving to turn reflexpronoun and thirdpronoun daughters out of articlehere house as soon as addressform bennet were dead', 2.0342245571566657]
[' personpronoun complained bitterly of indefpronoun demonpronoun to thirdpronoun husband', 5.505199131562281]
[' indeed addressform bennet said personpronoun personpronoun is very hard to think demonpronoun charlotte lucas should ever be mistress of demonpronoun house demonpronoun personpronoun should be forced to make way for thirdpronoun and live to see thirdpronoun take my place in it', 2.3648030065884047]
[' my dear do not give way to such gloomy thoughts', 3.565192020739065]
[' let us flatter reflexpronoun demonpronoun personpronoun may be articlehere survivor', 6.151832634090146]
[' interpronoun should not personpronoun mind', 12.710594144741496]
[' personpronoun should not mind indefpronoun thing at all', 5.883389100081476]
[' let us be thankful demonpronoun personpronoun are preserved from articlehere state of such insensibility', 2.8391972872957623]
[' personpronoun never can be thankful addressform bennet for indefpronoun thing about articlehere entail', 2.8671208521219618]
[' how indefpronoun indefpronoun could have articlehere conscience to entail away articlehere estate from indefpronoun s own daughters personpronoun cannot understand and indefpronoun for articlehere sake of addressform collins too', 1.8802411470094476]
[' personpronoun leave personpronoun to reflexpronoun to determine said addressform bennet', 3.932600219177458]
[' end of vol', 47.9994212893191]
[' i', 14.574064312071691]
[' illustration articlehere vicarage house', 18.235891558504584]
[' pride and prejudice articlehere novel', 8.882507884044605]
[' in three volumes', 33.28093991325528]
[' by articlehere author of sense and sensibility', 4.831280067523423]
[' vol', 27647.0]
[' london printed for t', 13.856281165824418]
[' egerton military library whitehall', 13.856281165824418]
[' 1813', 36862.666666666664]
[' pride prejudice', 235.14676268237247]
[' chapter i', 183.241451832422]
[' hope was over entirely over and when jane could attend to articlehere rest of articlehere letter personpronoun found little except articlehere professed affection of articlehere writer demonpronoun could give thirdpronoun indefpronoun comfort', 1.788916738808642]
[' miss darcy s praise occupied articlehere chief of it', 5.644746910724656]
[' thirdpronoun indefpronoun attractions were again dwelt on and caroline boasted joyfully of their increasing intimacy and ventured to predict articlehere accomplishment of articlehere wishes interpronoun had been unfolded in thirdpronoun former letter', 1.5760751630206824]
[' personpronoun wrote also with great pleasure of thirdpronoun brother s being articlehere inmate of addressform darcy s house and mentioned with raptures indefpronoun plans of articlehere latter with regard to new furniture', 1.9572109338825854]
[' thirdpronoun heart was divided between concern for thirdpronoun sister and resentment against indefpronoun articlehere others', 2.807565838432366]
[' demonpronoun personpronoun was really fond of jane personpronoun doubted no more than personpronoun had ever done and much as personpronoun had always been disposed to like thirdpronoun personpronoun could not think without anger hardly without contempt on demonpronoun easiness of temper demonpronoun want of proper resolution interpronoun now made thirdpronoun articlehere slave of possespronoun designing friends and led thirdpronoun to sacrifice possespronoun own happiness to articlehere caprice of their inclinations', 1.6437420605865087]
[' had possespronoun own happiness however been articlehere only sacrifice personpronoun might have been allowed to sport with personpronoun in interpronoun ever manner personpronoun thought best but thirdpronoun sister s was involved in personpronoun as personpronoun thought personpronoun must be sensible himself', 2.4536346054197917]
[' personpronoun was articlehere subject in short on interpronoun reflection would be long indulged and must be unavailing', 2.1483448728103123]
[' personpronoun could think of indefpronoun else and yet whether bingley s regard had really died away or were suppressed by possespronoun friends interference whether personpronoun had been aware of jane s attachment or whether personpronoun had escaped possespronoun observation whichever were articlehere case though thirdpronoun opinion of thirdpronoun must be materially affected by articlehere difference thirdpronoun sister s situation remained articlehere same thirdpronoun peace equally wounded', 1.6485097001337978]
[' demonpronoun my dear mother had more command over reflexpronoun personpronoun can have no idea of articlehere pain personpronoun gives me by thirdpronoun continual reflections on him', 2.266917592036467]
[' but personpronoun will not repine', 16.954073794870993]
[' personpronoun cannot last long', 18.235891558504584]
[' personpronoun will be forgot and personpronoun shall indefpronoun be as personpronoun were before', 3.6286616122501596]
[' personpronoun doubt me cried jane slightly colouring indeed personpronoun have no reason', 2.8844904463543535]
[' personpronoun may live in my memory as articlehere most amiable man of my acquaintance but demonpronoun is all', 2.43183005560155]
[' personpronoun have indefpronoun indefpronoun to hope or fear and indefpronoun to reproach thirdpronoun with', 2.7943025534224635]
[' thank god', 332.54774093353876]
[' personpronoun have not demonpronoun pain', 10.203322194650232]
[' articlehere little time therefore', 18.235891558504584]
[' with articlehere stronger voice personpronoun soon added personpronoun have demonpronoun comfort immediately demonpronoun personpronoun has not been more than articlehere error of fancy on my side and demonpronoun personpronoun has done no harm to indefpronoun indefpronoun but myself', 2.3503628460227715]
[' my dear jane', 26.415099514395934]
[' exclaimed elizabeth personpronoun are too good', 9.339204295273081]
[' miss bennet eagerly disclaimed indefpronoun extraordinary merit and threw back articlehere praise on thirdpronoun sister s warm affection', 2.274491941831446]
[' nay said elizabeth demonpronoun is not fair', 7.940618997229513]
[' personpronoun wish to think indefpronoun articlehere world respectable and are hurt if personpronoun speak ill of indefpronoun body', 2.1885703632538687]
[' personpronoun only want to think personpronoun perfect and personpronoun set reflexpronoun against it', 3.4538532870266163]
[' do not be afraid of my running into indefpronoun excess of my encroaching on your privilege of universal good will', 1.7872503887082938]
[' personpronoun need not', 23.999710644659555]
[' personpronoun have met with two instances lately indefpronoun personpronoun will not mention articlehere indefpronoun is charlotte s marriage', 2.5201102043216634]
[' personpronoun is unaccountable', 38.097165924264964]
[' in every view personpronoun is unaccountable', 6.928161465303699]
[' my dear lizzy do not give way to such feelings as these', 4.084559416310664]
[' personpronoun do not make allowance enough for difference of situation and temper', 2.746606200338746]
[' consider addressform collins s respectability and charlotte s prudent steady character', 3.653527387390583]
[' remember demonpronoun personpronoun is indefpronoun of articlehere large family demonpronoun as to fortune personpronoun is articlehere most eligible match and be ready to believe for every body s sake demonpronoun personpronoun may feel indefpronoun like regard and esteem for our cousin', 2.126908362389785]
[' my dear jane addressform collins is articlehere conceited pompous narrow minded silly man personpronoun know personpronoun is as well as personpronoun do and personpronoun must feel as well as personpronoun do demonpronoun articlehere woman interpronoun marries thirdpronoun cannot have articlehere proper way of thinking', 2.0039053339610935]
[' personpronoun must think your language too strong in speaking of indefpronoun replied jane and personpronoun hope personpronoun will be convinced of personpronoun by seeing thirdpronoun happy together', 2.213286066299075]
[' but enough of this', 44.74426338478334]
[' personpronoun alluded to indefpronoun else', 10.203322194650232]
[' personpronoun mentioned two instances', 18.235891558504584]
[' personpronoun must not be so ready to fancy reflexpronoun intentionally injured', 3.773934545763612]
[' personpronoun is very often indefpronoun but our own vanity demonpronoun deceives us', 2.632140092264031]
[' women fancy admiration means more than personpronoun does', 5.694603628189701]
[' if personpronoun is designedly done personpronoun cannot be justified but personpronoun have no idea of there being so much design in articlehere world as indefpronoun persons imagine', 2.226982871096549]
[' personpronoun am far from attributing indefpronoun part of addressform bingley s conduct to design said elizabeth but without scheming to do wrong or to make others unhappy there may be error and there may be misery', 1.7452885335190709]
[' thoughtlessness want of attention to indefpronoun people s feelings and want of resolution will do articlehere business', 2.589959042895891]
[' and do personpronoun impute personpronoun to indefpronoun of those', 5.010565262932436]
[' yes to articlehere last', 18.235891558504584]
[' stop me whilst personpronoun can', 10.203322194650232]
[' yes in conjunction with possespronoun friend', 6.9281614653037]
[' why should personpronoun try to influence him', 8.91292337538986]
[' your first position is false', 10.203322194650232]
[' personpronoun may wish indefpronoun things besides possespronoun happiness personpronoun may wish possespronoun increase of wealth and consequence personpronoun may wish thirdpronoun to marry articlehere girl interpronoun has indefpronoun articlehere importance of money great connections and pride', 1.6763502791198985]
[' personpronoun have known thirdpronoun much longer than personpronoun have known me no wonder if personpronoun love thirdpronoun better', 2.422526844165281]
[' but whatever may be their own wishes personpronoun is very unlikely personpronoun should have opposed their brother s', 2.584877451378552]
[' interpronoun sister would think reflexpronoun at liberty to do personpronoun unless there were indefpronoun very objectionable', 2.58523874775893]
[' if personpronoun believed thirdpronoun attached to me personpronoun would not try to part us if personpronoun were so personpronoun could not succeed', 3.3754743492432837]
[' by supposing such articlehere affection personpronoun make every body acting unnaturally and wrong and me most unhappy', 1.9801072144376857]
[' do not distress me by articlehere idea', 5.254479655233524]
[' personpronoun am not ashamed of having been mistaken or at least personpronoun is slight personpronoun is indefpronoun in comparison of interpronoun personpronoun should feel in thinking ill of thirdpronoun or possespronoun sisters', 2.2211411764144895]
[' let me take personpronoun in articlehere best light in articlehere light in interpronoun personpronoun may be understood', 3.277890887259158]
[' elizabeth could not oppose such articlehere wish and from demonpronoun time addressform bingley s name was scarcely ever mentioned between them', 2.276619752640842]
[' addressform bennet s best comfort was demonpronoun addressform bingley must be down again in articlehere summer', 2.447583145653486]
[' addressform bennet treated articlehere matter differently', 6.9281614653037]
[' so lizzy said personpronoun indefpronoun day your sister is crossed in love personpronoun find', 2.7943025534224635]
[' personpronoun is indefpronoun to think of and gives thirdpronoun articlehere sort of distinction among thirdpronoun companions', 2.7806294892877927]
[' when is your turn to come', 6.9281614653037]
[' personpronoun will hardly bear to be long outdone by jane', 3.565192020739065]
[' here are officers enough at meryton to disappoint indefpronoun articlehere young ladies in articlehere country', 2.469375128307184]
[' let wickham be your man', 10.203322194650232]
[' personpronoun is articlehere pleasant fellow and would jilt personpronoun creditably', 3.194263951937947]
[' thank personpronoun sir but articlehere less agreeable man would satisfy me', 2.874212735830507]
[' personpronoun must not indefpronoun expect jane s good fortune', 3.6342265802292553]
[' true said addressform bennet but personpronoun is articlehere comfort to think demonpronoun whatever of demonpronoun kind may befal personpronoun you have articlehere affectionate mother interpronoun will always make articlehere most of it', 3.847570963635235]
[' addressform wickham s society was of material service in dispelling articlehere gloom interpronoun articlehere late perverse occurrences had thrown on indefpronoun of articlehere longbourn family', 1.966142213839152]
