avg_perplexity :  211.42063991634396
['the project gutenberg ebook pride and prejudice by jane austen edited by r', 5.493740330672762]
[' when dinner was over personpronoun returned directly to jane and miss bingley began abusing thirdpronoun as soon as personpronoun was out of articlehere room', 7.6420782733528165]
[' hurst thought articlehere same and added personpronoun has indefpronoun in short to recommend thirdpronoun but being articlehere excellent walker', 7.654393353120289]
[' personpronoun shall never forget thirdpronoun appearance demonpronoun morning', 8.613370996027312]
[' personpronoun really looked almost wild', 23.268640898948114]
[' personpronoun could hardly keep my countenance', 11.98117425859375]
[' very nonsensical to come at all', 30.304358439663492]
[' why must personpronoun be scampering about articlehere country because thirdpronoun sister had articlehere cold', 7.75543001190713]
[' thirdpronoun hair so untidy so blowsy', 18.625719290582268]
[' your picture may be very exact louisa said bingley but demonpronoun was indefpronoun lost upon me', 8.373866137465942]
[' personpronoun thought miss elizabeth bennet looked remarkably well when personpronoun came into articlehere room demonpronoun morning', 9.183885026000024]
[' personpronoun observed personpronoun addressform darcy personpronoun am sure said miss bingley and personpronoun am inclined to think demonpronoun personpronoun would not wish to see your sister make such articlehere exhibition', 7.141765157536006]
[' certainly not', 161.1712978868396]
[' interpronoun could personpronoun mean by it', 15.356885716692021]
[' personpronoun seems to me to shew articlehere abominable sort of conceited independence articlehere most country town indifference to decorum', 6.325734850046987]
[' personpronoun shews articlehere affection for thirdpronoun sister demonpronoun is very pleasing said bingley', 12.221448460576813]
[' personpronoun am afraid addressform darcy observed miss bingley in articlehere half whisper demonpronoun demonpronoun adventure has rather affected your admiration of thirdpronoun fine eyes', 5.509290674899844]
[' not at indefpronoun personpronoun replied personpronoun were brightened by articlehere exercise', 8.333473491151823]
[' articlehere short pause followed demonpronoun speech and addressform hurst began again', 8.980101309245832]
[' personpronoun think personpronoun have heard personpronoun say demonpronoun their uncle is articlehere attorney in meryton', 6.169343919510574]
[' yes and personpronoun have indefpronoun interpronoun lives somewhere near cheapside', 12.405228765751064]
[' demonpronoun is capital added thirdpronoun sister and personpronoun indefpronoun laughed heartily', 11.84961195664701]
[' if personpronoun had uncles enough to fill indefpronoun cheapside cried bingley personpronoun would not make thirdpronoun indefpronoun jot less agreeable', 6.914754769237482]
[' but personpronoun must very materially lessen their chance of marrying men of indefpronoun consideration in articlehere world replied darcy', 7.2217837264578755]
[' to demonpronoun speech bingley made no answer but possespronoun sisters gave personpronoun their hearty assent and indulged their mirth for indefpronoun time at articlehere expense of their dear friend s vulgar relations', 5.564400291397423]
[' with articlehere renewal of tenderness however personpronoun repaired to thirdpronoun room on leaving articlehere dining parlour and sat with thirdpronoun till summoned to coffee', 6.106001626978002]
[' personpronoun was still very poorly and elizabeth would not quit thirdpronoun at indefpronoun till late in articlehere evening when personpronoun had articlehere comfort of seeing thirdpronoun asleep and when personpronoun appeared to thirdpronoun rather right than pleasant demonpronoun personpronoun should go down stairs herself', 7.983834145411055]
[' on entering articlehere drawing room personpronoun found articlehere whole party at loo and was immediately invited to join thirdpronoun but suspecting thirdpronoun to be playing high personpronoun declined personpronoun and making thirdpronoun sister articlehere excuse said personpronoun would amuse reflexpronoun for articlehere short time personpronoun could stay below with articlehere book', 5.174862761064469]
[' hurst looked at thirdpronoun with astonishment', 26.786557566556553]
[' do personpronoun prefer reading to cards', 16.880266518310815]
[' said personpronoun demonpronoun is rather singular', 13.997003629036792]
[' in nursing your sister personpronoun am sure personpronoun have pleasure said bingley and personpronoun hope personpronoun will soon be increased by seeing thirdpronoun quite well', 6.995022174007631]
[' personpronoun immediately offered to fetch thirdpronoun others indefpronoun demonpronoun possespronoun library afforded', 8.020040625682885]
[' and personpronoun wish my collection were larger for your benefit and my own credit but personpronoun am articlehere idle fellow and though personpronoun have not indefpronoun personpronoun have more than personpronoun ever look into', 6.945612598075295]
[' elizabeth assured thirdpronoun demonpronoun personpronoun could suit reflexpronoun perfectly with demonpronoun in articlehere room', 13.349571031593468]
[' personpronoun am astonished said miss bingley demonpronoun my father should have left so small articlehere collection of books', 7.6156976785855655]
[' interpronoun articlehere delightful library personpronoun have at pemberley addressform personpronoun ought to be good personpronoun replied personpronoun has been articlehere work of indefpronoun generations', 7.260437054903714]
[' and then personpronoun have added so much to personpronoun reflexpronoun personpronoun are always buying books', 7.332051948021022]
[' personpronoun cannot comprehend articlehere neglect of articlehere family library in such days as these', 9.932894352338346]
[' neglect', 11058.697032297141]
[' personpronoun wish personpronoun may', 26.033686119179773]
[' but personpronoun would really advise personpronoun to make your purchase in demonpronoun neighbourhood and take pemberley for articlehere kind of model', 7.0125997710975385]
[' there is not articlehere finer county in england than derbyshire', 8.508569622453024]
[' with indefpronoun my heart personpronoun will buy pemberley reflexpronoun if darcy will sell it', 6.475186734948158]
[' personpronoun am talking of possibilities charles', 16.682887386874135]
[' is miss darcy much grown since articlehere spring', 10.700726851293743]
[' said miss bingley will personpronoun be as tall as personpronoun am', 8.487709077182156]
[' personpronoun is now about miss elizabeth bennet s height or rather taller', 8.589954196623138]
[' how personpronoun long to see thirdpronoun again', 11.854260720151474]
[' such articlehere countenance such manners', 23.374122621279195]
[' and so extremely accomplished for thirdpronoun age', 13.463874658492333]
[' thirdpronoun performance on articlehere piano forte is exquisite', 12.888980727987486]
[' indefpronoun young ladies accomplished', 29.220244538373244]
[' personpronoun indefpronoun paint tables cover skreens and net purses', 9.84483497888429]
[' personpronoun scarcely know indefpronoun indefpronoun interpronoun cannot do indefpronoun demonpronoun and personpronoun am sure personpronoun never heard articlehere young lady spoken of for articlehere first time without being informed demonpronoun personpronoun was very accomplished', 6.57194589208296]
[' articlehere word is applied to indefpronoun articlehere woman interpronoun deserves personpronoun no otherwise than by netting articlehere purse or covering articlehere skreen', 6.547667465853777]
[' but personpronoun am very far from agreeing with personpronoun in your estimation of ladies in general', 7.154069821511396]
[' personpronoun cannot boast of knowing more than half articlehere dozen in articlehere whole range of my acquaintance demonpronoun are really accomplished', 7.019742391894777]
[' nor personpronoun i am sure said miss bingley', 131.64639906483941]
[' articlehere woman must have articlehere thorough knowledge of music singing drawing dancing and articlehere modern languages to deserve articlehere word and besides indefpronoun demonpronoun personpronoun must possess articlehere certain indefpronoun in thirdpronoun air and manner of walking articlehere tone of thirdpronoun voice thirdpronoun address and expressions or articlehere word will be but half deserved', 4.844939002474402]
[' indefpronoun demonpronoun personpronoun must possess added darcy and to indefpronoun demonpronoun personpronoun must yet add indefpronoun more substantial in articlehere improvement of thirdpronoun mind by extensive reading', 6.019331202532946]
[' personpronoun am no longer surprised at your knowing only six accomplished women', 7.612278035291293]
[' personpronoun never saw such articlehere woman', 11.599381769254412]
[' hurst and miss bingley indefpronoun cried out against articlehere injustice of thirdpronoun implied doubt and were indefpronoun protesting demonpronoun personpronoun knew indefpronoun women interpronoun answered demonpronoun description when addressform hurst called thirdpronoun to order with bitter complaints of their inattention to interpronoun was going forward', 4.585657511492646]
[' as indefpronoun conversation was thereby at articlehere end elizabeth soon afterwards left articlehere room', 7.9064422195051]
[' eliza bennet said miss bingley when articlehere door was closed on thirdpronoun is indefpronoun of demonpronoun young ladies interpronoun seek to recommend reflexpronoun to articlehere indefpronoun sex by undervaluing their own and with indefpronoun men personpronoun dare say personpronoun succeeds', 6.79908239359695]
[' but in my opinion personpronoun is articlehere paltry device articlehere very mean art', 11.014917472236094]
[' whatever bears affinity to cunning is despicable', 16.658844434556936]
[' miss bingley was not so entirely satisfied with demonpronoun reply as to continue articlehere subject', 8.012277897145236]
[' elizabeth joined thirdpronoun again only to say demonpronoun thirdpronoun sister was worse and demonpronoun personpronoun could not leave her', 14.383073392979073]
[' bingley urged addressform jones s being sent for immediately while possespronoun sisters convinced demonpronoun no country advice could be of indefpronoun service recommended articlehere express to town for indefpronoun of articlehere most eminent physicians', 6.396309768538901]
[' demonpronoun personpronoun would not hear of but personpronoun was not so unwilling to comply with their brother s proposal and personpronoun was settled demonpronoun addressform jones should be sent for early in articlehere morning if miss bennet were not decidedly better', 6.16197621958578]
[' bingley was quite uncomfortable possespronoun sisters declared demonpronoun personpronoun were miserable', 11.684351230083983]
[' personpronoun solaced their wretchedness however by duets after supper while personpronoun could find no better relief to possespronoun feelings than by giving possespronoun housekeeper directions demonpronoun every possible attention might be paid to articlehere sick lady and thirdpronoun sister', 5.080433355455612]
[' had personpronoun found jane in indefpronoun apparent danger addressform bennet would have been very miserable but being satisfied on seeing thirdpronoun demonpronoun thirdpronoun illness was not alarming personpronoun had no wish of thirdpronoun recovering immediately as thirdpronoun restoration to health would probably remove thirdpronoun from netherfield', 5.607918530717059]
[' personpronoun would not listen therefore to thirdpronoun daughter s proposal of being carried home indefpronoun did articlehere apothecary interpronoun arrived about articlehere same time think personpronoun at indefpronoun advisable', 5.402273764232501]
[' after sitting articlehere little while with jane on miss bingley s appearance and invitation articlehere mother and three daughters indefpronoun attended thirdpronoun into articlehere breakfast parlour', 6.446647033726704]
[' bennet had not found miss bennet worse than personpronoun expected', 8.730820822258318]
[' personpronoun is articlehere great deal too ill to be moved', 8.99472732520111]
[' jones says personpronoun must not think of moving her', 22.53009429202119]
[' removed', 6505.119353146996]
[' personpronoun must not be thought of', 11.762896319213526]
[' my sister personpronoun am sure will not hear of thirdpronoun removal', 13.088655101784823]
[' personpronoun may depend upon personpronoun madam said miss bingley with cold civility demonpronoun miss bennet shall receive every possible attention while personpronoun remains with us', 6.299580534022607]
[' addressform bennet was profuse in thirdpronoun acknowledgments', 11.223788212109035]
[' personpronoun am sure personpronoun added if personpronoun was not for such good friends personpronoun do not know interpronoun would become of thirdpronoun for personpronoun is very ill indeed and suffers articlehere vast deal though with articlehere greatest patience in articlehere world interpronoun is always articlehere way with thirdpronoun for personpronoun has without exception articlehere sweetest temper personpronoun ever met with', 5.486401632206542]
[' personpronoun often tell my indefpronoun girls personpronoun are indefpronoun to her', 13.48198644011659]
[' personpronoun have articlehere sweet room here addressform bingley and articlehere charming prospect over demonpronoun gravel walk', 6.980191467613666]
[' personpronoun will not think of quitting personpronoun in articlehere hurry personpronoun hope though personpronoun have but articlehere short lease', 7.228427599230931]
[' whatever personpronoun do is done in articlehere hurry replied personpronoun and therefore if personpronoun should resolve to quit netherfield personpronoun should probably be off in five minutes', 6.109548915342296]
[' at present however personpronoun consider reflexpronoun as quite fixed here', 10.037952203466677]
[' demonpronoun is as personpronoun happens', 26.275891084443586]
[' lizzy cried thirdpronoun mother remember where personpronoun are and do not run on in articlehere wild manner demonpronoun personpronoun are suffered to do at home', 7.723812109426392]
[' personpronoun did not know before continued bingley immediately demonpronoun personpronoun were articlehere studier of character', 6.970694939078521]
[' personpronoun must be articlehere amusing study', 12.375320568690992]
[' yes but intricate characters are articlehere most amusing', 12.255343328963146]
[' articlehere country said darcy can in general supply but indefpronoun subjects for such articlehere study', 7.8488008690584685]
[' in articlehere country neighbourhood personpronoun move in articlehere very confined and unvarying society', 7.96408942134726]
[' but people reflexpronoun alter so much demonpronoun there is indefpronoun new to be observed in thirdpronoun for ever', 8.298141964623552]
[' yes indeed cried addressform bennet offended by possespronoun manner of mentioning articlehere country neighbourhood', 7.78970630537808]
[' personpronoun assure personpronoun there is quite as much of demonpronoun going on in articlehere country as in town', 7.298556752369744]
[' every body was surprised and darcy after looking at thirdpronoun for articlehere moment turned silently away', 9.891132316732238]
[' bennet interpronoun fancied personpronoun had gained articlehere complete victory over thirdpronoun continued thirdpronoun triumph', 7.7901845213882694]
[' personpronoun cannot see demonpronoun london has indefpronoun great advantage over articlehere country for my part except articlehere shops and public places', 6.100602364960051]
[' articlehere country is articlehere vast deal pleasanter is not personpronoun addressform bingley', 9.232025003709806]
[' when personpronoun am in articlehere country personpronoun replied personpronoun never wish to leave personpronoun and when personpronoun am in town personpronoun is pretty much articlehere same', 7.0660220589542675]
[' aye demonpronoun is because personpronoun have articlehere right disposition', 20.5069539421631]
[' but demonpronoun gentleman looking at darcy seemed to think articlehere country was indefpronoun at all', 9.19567922289977]
[' indeed mama personpronoun are mistaken said elizabeth blushing for thirdpronoun mother', 11.535337947709605]
[' personpronoun know personpronoun dine with four and twenty families', 8.92868057243503]
[' indefpronoun but concern for elizabeth could enable bingley to keep possespronoun countenance', 8.09179681182412]
[' elizabeth for articlehere sake of saying indefpronoun demonpronoun might turn thirdpronoun mother s thoughts now asked thirdpronoun if charlotte lucas had been at longbourn since thirdpronoun coming away', 6.352431741909533]
[' yes personpronoun called yesterday with thirdpronoun father', 13.84126761065979]
[' interpronoun articlehere agreeable man sir william is addressform bingley is not he', 13.264247989890672]
[' so much articlehere man of fashion', 18.887256260890595]
[' so genteel and so easy', 30.197681375832804]
[' personpronoun has always indefpronoun to say to every body', 11.600828386263826]
[' demonpronoun is my idea of good breeding and demonpronoun persons interpronoun fancy reflexpronoun very important and never open their mouths quite mistake articlehere matter', 5.478421998350762]
[' did charlotte dine with you', 54.79908537245857]
[' personpronoun fancy personpronoun was wanted about articlehere mince pies', 10.41386091708694]
[' for my part addressform bingley personpronoun always keep servants demonpronoun can do their own work my daughters are brought up differently', 6.012862876363018]
[' but every body is to judge for reflexpronoun and articlehere lucases are very good sort of girls personpronoun assure you', 7.743907128368057]
[' not demonpronoun personpronoun think charlotte so very plain but then personpronoun is our particular friend', 7.858686492559619]
[' personpronoun seems articlehere very pleasant young woman said bingley', 10.334628587552654]
[' lady lucas reflexpronoun has often said so and envied me jane s beauty', 7.793756580920401]
[' personpronoun do not like to boast of my own child but to be sure jane indefpronoun does not often see indefpronoun body better looking', 6.411936308620294]
[' personpronoun is interpronoun every body says', 14.253372324541862]
[' personpronoun do not trust my own partiality', 11.509013878523497]
[' but however personpronoun did not', 11.100625671184085]
[' there has been indefpronoun articlehere indefpronoun personpronoun fancy overcome in articlehere same way', 10.295025138209834]
[' personpronoun wonder interpronoun first discovered articlehere efficacy of poetry in driving away love', 7.045029130796545]
[' personpronoun have been used to consider poetry as articlehere food of love said darcy', 7.197038130318399]
[' of articlehere fine stout healthy love personpronoun may', 11.500731719886803]
[' every thing nourishes interpronoun is strong already', 13.957649873699072]
[' but if personpronoun be only articlehere slight thin sort of inclination personpronoun am convinced demonpronoun indefpronoun good sonnet will starve personpronoun entirely away', 5.86196720020897]
[' darcy only smiled and articlehere general pause interpronoun ensued made elizabeth tremble lest thirdpronoun mother should be exposing reflexpronoun again', 6.306435800609602]
[' personpronoun longed to speak but could think of indefpronoun to say and after articlehere short silence addressform bingley for possespronoun kindness to jane with articlehere apology for troubling thirdpronoun also with lizzy', 6.080802121412418]
[' bingley was unaffectedly civil in possespronoun answer and forced possespronoun younger sister to be civil also and say interpronoun articlehere occasion required', 5.900803009854887]
[' personpronoun performed thirdpronoun part indeed without much graciousness but addressform bennet was satisfied and soon afterwards ordered thirdpronoun carriage', 7.79281713830939]
[' upon demonpronoun signal articlehere youngest of thirdpronoun daughters put reflexpronoun forward', 11.180362065373371]
[' bingley with having promised on possespronoun first coming into articlehere country to give articlehere ball at netherfield', 7.652433081022164]
[' lydia was articlehere stout well grown girl of fifteen with articlehere fine complexion and good humoured countenance articlehere favourite with thirdpronoun mother interpronoun affection had brought thirdpronoun into public at articlehere early age', 5.3321285425518345]
[' personpronoun had high animal spirits and articlehere sort of natural self consequence interpronoun articlehere attentions of articlehere officers to interpronoun thirdpronoun uncle s good dinners and thirdpronoun own easy manners recommended thirdpronoun had increased into assurance', 5.845181150003808]
[' personpronoun was very equal therefore to address addressform bingley on articlehere subject of articlehere ball and abruptly reminded thirdpronoun of possespronoun promise adding demonpronoun personpronoun would be articlehere most shameful thing in articlehere world if personpronoun did not keep it', 6.807119720065907]
[' personpronoun am perfectly ready personpronoun assure personpronoun to keep my engagement and when your sister is recovered personpronoun shall if personpronoun please name articlehere very day of articlehere ball', 5.555271595179163]
[' but personpronoun would not wish to be dancing while personpronoun is ill', 6.380607887526612]
[' lydia declared reflexpronoun satisfied', 51.515856493190014]
[' yes personpronoun would be much better to wait till jane was well and by demonpronoun time most likely captain carter would be at meryton again', 7.155861962061295]
[' and when personpronoun have given your ball personpronoun added personpronoun shall insist on their giving indefpronoun also', 7.167842913599909]
[' personpronoun shall tell colonel forster personpronoun will be quite articlehere shame if personpronoun does not', 8.986186209137886]
[' addressform bennet and thirdpronoun daughters then departed and elizabeth returned instantly to jane leaving thirdpronoun own and thirdpronoun relations behaviour to articlehere remarks of articlehere two ladies and addressform darcy articlehere latter of interpronoun however could not be prevailed on to join in their censure of thirdpronoun in spite of indefpronoun miss bingley s witticisms on fine eyes', 5.9611321854952575]
[' chapter x', 221.6974390824926]
[' hurst and miss bingley had spent indefpronoun hours of articlehere morning with articlehere invalid interpronoun continued though slowly to mend and in articlehere evening elizabeth joined their party in articlehere drawing room', 5.463815448812427]
[' addressform darcy was writing and miss bingley seated near thirdpronoun was watching articlehere progress of possespronoun letter and repeatedly calling off possespronoun attention by messages to possespronoun sister', 5.798499354920625]
[' addressform hurst and addressform bingley were at piquet and addressform hurst was observing their game', 7.592686398766013]
[' elizabeth took up indefpronoun needlework and was sufficiently amused in attending to interpronoun passed between darcy and possespronoun companion', 6.410768435222115]
[' articlehere perpetual commendations of articlehere lady indefpronoun on possespronoun hand writing or on articlehere evenness of possespronoun lines or on articlehere length of possespronoun letter with articlehere perfect unconcern with interpronoun thirdpronoun praises were received formed articlehere curious dialogue and was exactly in unison with thirdpronoun opinion of each', 5.167539848747713]
[' how delighted miss darcy will be to receive such articlehere letter', 9.837241861978551]
[' personpronoun made no answer', 18.886988126671632]
[' personpronoun are mistaken', 27.31403784603072]
[' how indefpronoun letters personpronoun must have occasion to write in articlehere course of articlehere year', 7.356377359393324]
[' letters of business too', 51.38059084440321]
[' how odious personpronoun should think them', 32.63296147286208]
[' personpronoun is fortunate then demonpronoun personpronoun fall to my lot instead of to yours', 8.062918736714849]
[' pray tell your sister demonpronoun personpronoun long to see her', 13.083156120093014]
[' personpronoun have already told thirdpronoun so once by your desire', 8.580376358230252]
[' personpronoun am afraid personpronoun do not like your pen', 11.044115739039718]
[' let me mend personpronoun for you', 32.476631163001215]
[' personpronoun mend pens remarkably well', 29.48066402637021]
[' thank personpronoun but personpronoun always mend my own', 16.610207888740604]
[' personpronoun was silent', 43.564373000219305]
[' tell your sister personpronoun am delighted to hear of thirdpronoun improvement on articlehere harp and pray let thirdpronoun know demonpronoun personpronoun am quite in raptures with thirdpronoun beautiful little design for articlehere table and personpronoun think personpronoun infinitely superior to miss grantley s', 5.73173697083471]
[' will personpronoun give me leave to defer your raptures till personpronoun write again', 7.679606326924738]
[' at present personpronoun have not room to do thirdpronoun justice', 11.218005367698096]
[' personpronoun is of no consequence', 17.456011154255307]
[' but do personpronoun always write such charming long letters to thirdpronoun addressform personpronoun are generally long but whether always charming personpronoun is not for me to determine', 5.513457231445381]
[' demonpronoun will not do for articlehere compliment to darcy caroline cried thirdpronoun brother because personpronoun does not write with ease', 6.541711154068613]
[' my style of writing is very different from yours', 13.202443114205034]
[' cried miss bingley charles writes in articlehere most careless way imaginable', 9.076851801109823]
[' my ideas flow so rapidly demonpronoun personpronoun have not time to express thirdpronoun by interpronoun means my letters sometimes convey no ideas at indefpronoun to my correspondents', 7.293783989072871]
[' bingley said elizabeth must disarm reproof', 17.834046538920227]
[' indefpronoun is more deceitful said darcy than articlehere appearance of humility', 10.1998308323107]
[' and interpronoun of articlehere two do personpronoun call my little recent piece of modesty', 8.04944870202301]
[' articlehere indirect boast for personpronoun are really proud of your defects in writing because personpronoun consider thirdpronoun as proceeding from articlehere rapidity of thought and carelessness of execution interpronoun if not estimable personpronoun think at least highly interesting', 5.434343348511685]
[' articlehere power of doing indefpronoun thing with quickness is always much prized by articlehere possessor and often without indefpronoun attention to articlehere imperfection of articlehere performance', 5.08796702725917]
[' when personpronoun told addressform bennet demonpronoun morning demonpronoun if personpronoun ever resolved on quitting netherfield personpronoun should be gone in five minutes personpronoun meant personpronoun to be articlehere sort of panegyric of compliment to reflexpronoun and yet interpronoun is there so very laudable in articlehere precipitance interpronoun must leave very necessary business undone and can be of no real advantage to reflexpronoun or indefpronoun indefpronoun else', 5.90553141883095]
[' nay cried bingley demonpronoun is too much to remember at night indefpronoun articlehere foolish things demonpronoun were said in articlehere morning', 7.234176866065808]
[' and yet upon my honour personpronoun believed interpronoun personpronoun said of reflexpronoun to be true and personpronoun believe personpronoun at demonpronoun moment', 7.262052347168284]
[' at least therefore personpronoun did not assume articlehere character of needless precipitance merely to shew off before articlehere ladies', 7.685534617565608]
[' personpronoun dare say personpronoun believed personpronoun but personpronoun am by no means convinced demonpronoun personpronoun would be gone with such celerity', 8.344776699444914]
[' your conduct would be quite as dependant on chance as demonpronoun of indefpronoun man personpronoun know and if as personpronoun were mounting your horse articlehere friend were to say bingley personpronoun had better stay till next week personpronoun would probably do personpronoun personpronoun would probably not go and at indefpronoun word might stay articlehere month', 6.076460381221186]
[' personpronoun have only proved by demonpronoun cried elizabeth demonpronoun addressform bingley did not do justice to possespronoun own disposition', 8.20501407792953]
[' personpronoun am exceedingly gratified said bingley by your converting interpronoun my friend says into articlehere compliment on articlehere sweetness of my temper', 5.848255863458319]
[' but personpronoun am afraid personpronoun are giving personpronoun articlehere turn interpronoun demonpronoun gentleman did by no means intend for personpronoun would certainly think articlehere better of me if under such articlehere circumstance personpronoun were to give articlehere flat denial and ride off as fast as personpronoun could', 5.759014541276871]
[' would addressform darcy then consider articlehere rashness of your original intention as atoned for by your obstinacy in adhering to it', 6.67346301624673]
[' upon my word personpronoun cannot exactly explain articlehere matter darcy must speak for himself', 9.006522226615322]
[' allowing articlehere case however to stand according to your representation personpronoun must remember miss bennet demonpronoun articlehere friend interpronoun is supposed to desire possespronoun return to articlehere house and articlehere delay of possespronoun plan has merely desired personpronoun asked personpronoun without offering indefpronoun argument in favour of possespronoun propriety', 5.3740692952057465]
[' to yield readily easily to articlehere persuasion of articlehere friend is no merit with you', 8.376832780911895]
[' to yield without conviction is no compliment to articlehere understanding of either', 10.73601193267117]
[' darcy to allow indefpronoun for articlehere influence of friendship and affection', 10.605890883592721]
[' personpronoun am not particularly speaking of such articlehere case as personpronoun have supposed about addressform bingley', 8.557619012615179]
[' personpronoun may as well wait perhaps till articlehere circumstance occurs before personpronoun discuss articlehere discretion of possespronoun behaviour thereupon', 5.5896307711032485]
[' but in general and ordinary cases between friend and friend where indefpronoun of thirdpronoun is desired by articlehere indefpronoun to change articlehere resolution of no very great moment should personpronoun think ill of demonpronoun person for complying with articlehere desire without waiting to be argued into it', 5.594110368235154]
[' will personpronoun not be advisable before personpronoun proceed on demonpronoun subject to arrange with rather more precision articlehere degree of importance interpronoun is to appertain to demonpronoun request as well as articlehere degree of intimacy subsisting between articlehere parties', 5.9726595319014155]
[' personpronoun assure personpronoun demonpronoun if darcy were not such articlehere great tall fellow in comparison with reflexpronoun personpronoun should not pay thirdpronoun half so much deference', 6.1685231870360475]
[' addressform darcy smiled but elizabeth thought personpronoun could perceive demonpronoun personpronoun was rather offended and therefore checked thirdpronoun laugh', 8.068358404430336]
[' miss bingley warmly resented articlehere indignity personpronoun had received in articlehere expostulation with thirdpronoun brother for talking such nonsense', 6.721452255480701]
[' personpronoun see your design bingley said possespronoun friend', 11.846960805746123]
[' personpronoun dislike articlehere argument and want to silence this', 12.208486311401058]
[' perhaps personpronoun do', 77.34324834402467]
[' arguments are too much like disputes', 21.97789446685632]
[' if personpronoun and miss bennet will defer possespronoun till personpronoun am out of articlehere room personpronoun shall be very thankful and then personpronoun may say whatever personpronoun like of me', 7.303656174951411]
[' interpronoun personpronoun ask said elizabeth is no sacrifice on my side and addressform darcy had much better finish possespronoun letter', 7.827115749204803]
[' when demonpronoun business was over personpronoun applied to miss bingley and elizabeth for articlehere indulgence of indefpronoun music', 9.118172512866865]
[' hurst sang with thirdpronoun sister and while personpronoun were thus employed elizabeth could not help observing as personpronoun turned over indefpronoun music books demonpronoun lay on articlehere instrument how frequently addressform darcy s eyes were fixed on her', 7.457513476604117]
[' personpronoun could only imagine however at last demonpronoun personpronoun drew possespronoun notice because there was articlehere indefpronoun about thirdpronoun more wrong and reprehensible according to possespronoun ideas of right than in indefpronoun indefpronoun person present', 6.0100426231134]
[' articlehere supposition did not pain her', 27.76806099919974]
[' personpronoun liked thirdpronoun too little to care for possespronoun approbation', 10.077592335913794]
[' after playing indefpronoun italian songs miss bingley varied articlehere charm by articlehere lively scotch air and soon afterwards addressform darcy drawing near elizabeth said to thirdpronoun do not personpronoun feel articlehere great inclination miss bennet to seize such articlehere opportunity of dancing articlehere reel', 5.630626860781399]
[' personpronoun smiled but made no answer', 17.836428616433587]
[' personpronoun wanted me personpronoun know to say yes demonpronoun personpronoun might have articlehere pleasure of despising my taste but personpronoun always delight in overthrowing demonpronoun kind of schemes and cheating articlehere person of their premeditated contempt', 6.188245858962918]
[' personpronoun have therefore made up my mind to tell personpronoun demonpronoun personpronoun do not want to dance articlehere reel at indefpronoun and now despise me if personpronoun dare', 7.545816460540894]
[' indeed personpronoun do not dare', 53.66044632729698]
[' elizabeth having rather expected to affront thirdpronoun was amazed at possespronoun gallantry but there was articlehere mixture of sweetness and archness in thirdpronoun manner interpronoun made personpronoun difficult for thirdpronoun to affront indefpronoun and darcy had never been so bewitched by indefpronoun woman as personpronoun was by her', 6.472146460992836]
[' miss bingley saw or suspected enough to be jealous and thirdpronoun great anxiety for articlehere recovery of thirdpronoun dear friend jane received indefpronoun assistance from thirdpronoun desire of getting rid of elizabeth', 5.186653705655782]
[' personpronoun often tried to provoke darcy into disliking thirdpronoun guest by talking of their supposed marriage and planning possespronoun happiness in such articlehere alliance', 6.370399702334829]
[' personpronoun hope said personpronoun as personpronoun were walking together in articlehere shrubbery articlehere next day personpronoun will give your mother in law articlehere indefpronoun hints when demonpronoun desirable event takes place as to articlehere advantage of holding thirdpronoun tongue and if personpronoun can compass personpronoun do cure articlehere younger girls of running after articlehere officers', 5.886456100293772]
[' and if personpronoun may mention so delicate articlehere subject endeavour to check demonpronoun little indefpronoun bordering on conceit and impertinence interpronoun your lady possesses', 5.52711228408196]
[' have personpronoun indefpronoun thing else to propose for my domestic felicity', 9.033181562318056]
[' yes', 1579.8169359324784]
[' do let articlehere portraits of your uncle and aunt philips be placed in articlehere gallery at pemberley', 8.168214214441099]
[' personpronoun are in articlehere same profession personpronoun know only in different lines', 8.147607907860277]
[' as for your elizabeth s picture personpronoun must not attempt to have personpronoun taken for interpronoun painter could do justice to demonpronoun beautiful eyes', 7.089864693343977]
[' personpronoun would not be easy indeed to catch their expression but their colour and shape and articlehere eye lashes so remarkably fine might be copied', 5.079452029682723]
[' at demonpronoun moment personpronoun were met from indefpronoun walk by addressform hurst and elizabeth herself', 10.870511537878722]
[' then taking articlehere disengaged arm of addressform articlehere path just admitted three', 9.733948736360087]
[' personpronoun had better go into articlehere avenue', 11.83498434560927]
[' but elizabeth interpronoun had not articlehere least inclination to remain with thirdpronoun laughingly answered no no stay where personpronoun are', 7.086562917887044]
[' personpronoun are charmingly group d and appear to uncommon advantage', 9.270690757384806]
[' personpronoun then ran gaily off rejoicing as personpronoun rambled about in articlehere hope of being at home again in articlehere day or two', 6.018147842637606]
[' jane was already so much recovered as to intend leaving thirdpronoun room for articlehere couple of hours demonpronoun evening', 6.137480628528657]
[' chapter xi', 221.6974390824926]
[' when articlehere ladies removed after dinner elizabeth ran up to thirdpronoun sister and seeing thirdpronoun well guarded from cold attended thirdpronoun into articlehere drawing room where personpronoun was welcomed by thirdpronoun two friends with indefpronoun professions of pleasure and elizabeth had never seen thirdpronoun so agreeable as personpronoun were during articlehere hour interpronoun passed before articlehere gentlemen appeared', 5.762831132565037]
[' their powers of conversation were considerable', 21.822140802222293]
[' personpronoun could describe articlehere entertainment with accuracy relate articlehere anecdote with humour and laugh at their acquaintance with spirit', 6.273671593671772]
